Wall time,Step,Value
1677513451.65528,3209216,-7.163354873657227
1677513454.495837,3213312,-7.140938758850098
1677513457.3815358,3217408,-7.12662935256958
1677513458.6799562,3219456,-7.117455005645752
1677513460.291007,3221504,-7.114269256591797
1677513461.5881433,3223552,-7.105746269226074
1677513465.7803626,3229696,-7.10903787612915
1677513468.610738,3233792,-7.159454345703125
1677513471.4286695,3237888,-7.1815571784973145
1677513472.745997,3239936,-7.183915138244629
1677513474.272114,3241984,-7.161013126373291
1677513478.3534453,3248128,-7.136913299560547
1677513485.3308492,3258368,-7.114641189575195
1677513492.3044584,3268608,-7.100580215454102
1677513493.8364203,3270656,-7.098107814788818
1677513495.121103,3272704,-7.093045711517334
1677513500.6895516,3280896,-7.085061550140381
1677513501.9443288,3282944,-7.091739654541016
1677513503.2291672,3284992,-7.0915751457214355
1677513514.3923068,3301376,-7.227444171905518
1677513517.2474735,3305472,-7.299065589904785
1677513518.5314844,3307520,-7.325225830078125
1677513521.3307216,3311616,-7.2435526847839355
1677513529.454671,3323904,-7.143105983734131
1677513532.2836618,3328000,-7.122532367706299
1677513535.118523,3332096,-7.116724014282227
1677513536.4031956,3334144,-7.1191277503967285
1677513542.0395217,3342336,-7.128905773162842
1677513547.6851707,3350528,-7.111719608306885
1677513550.2352948,3354624,-7.103734016418457
1677513554.5644422,3360768,-7.095841884613037
1677513555.8672576,3362816,-7.095004081726074
1677513562.7897246,3373056,-7.102238178253174
1677513564.3320026,3375104,-7.097065448760986
1677513566.947864,3379200,-7.095658302307129
1677513569.7495203,3383296,-7.094481945037842
1677513571.2883897,3385344,-7.093141078948975
1677513572.5862992,3387392,-7.091013431549072
1677513573.8921857,3389440,-7.087411880493164
1677513576.684851,3393536,-7.07793664932251
1677513579.4859982,3397632,-7.076062202453613
1677513585.1531703,3405824,-7.081625461578369
1677513587.7019308,3409920,-7.0819501876831055
1677513590.5263646,3414016,-7.075371742248535
1677513594.9536073,3420160,-7.079880237579346
1677513596.2132204,3422208,-7.110795021057129
1677513602.0218394,3430400,-7.243704795837402
1677513606.1525266,3436544,-7.2502641677856445
1677513608.9797375,3440640,-7.198197364807129
1677513610.2746181,3442688,-7.192770481109619
1677513613.1075904,3446784,-7.180643558502197
1677513617.2277615,3452928,-7.167026519775391
1677513618.500583,3454976,-7.165222644805908
1677513620.028024,3457024,-7.165802001953125
1677513621.3006809,3459072,-7.1682448387146
1677513628.2355857,3469312,-7.14729118347168
1677513629.7582479,3471360,-7.148268222808838
1677513631.0615952,3473408,-7.148388385772705
1677513633.867339,3477504,-7.133786201477051
1677513636.7048955,3481600,-7.10185432434082
1677513637.9740036,3483648,-7.092100143432617
1677513640.8190718,3487744,-7.082738876342773
1677513643.6821935,3491840,-7.078858375549316
1677513647.7982492,3497984,-7.090742588043213
1677513650.6523192,3502080,-7.1087117195129395
1677513651.9503977,3504128,-7.115533828735352
1677513653.519833,3506176,-7.1154584884643555
1677513654.8679695,3508224,-7.110162734985352
1677513663.3550212,3520512,-7.129018306732178
1677513668.782275,3528704,-7.178542613983154
1677513670.3692758,3530752,-7.185155868530273
1677513671.6569211,3532800,-7.1377177238464355
1677513672.925287,3534848,-7.131850719451904
1677513680.1910822,3545088,-7.14968204498291
1677513691.2786477,3561472,-7.487529277801514
1677513692.5469482,3563520,-7.525766849517822
1677513698.2335014,3571712,-7.565010070800781
1677513701.0733695,3575808,-7.472795009613037
1677513705.1346927,3581952,-7.37624454498291
1677513706.4365122,3584000,-7.360962867736816
1677513707.9969592,3586048,-7.341942310333252
1677513709.2610285,3588096,-7.324233531951904
1677513712.1200979,3592192,-7.299346923828125
1677513713.3849742,3594240,-7.283552169799805
1677513717.8069706,3600384,-7.271772861480713
1677513724.754279,3610624,-7.2963151931762695
1677513726.0192196,3612672,-7.283329486846924
1677513728.8340816,3616768,-7.215767860412598
1677513733.0810926,3622912,-7.193183422088623
1677513742.9937565,3637248,-7.146643161773682
1677513744.2843044,3639296,-7.14338493347168
1677513745.8354473,3641344,-7.137563705444336
1677513749.9066381,3647488,-7.143090724945068
1677513755.690359,3655680,-7.123309135437012
1677513756.9969473,3657728,-7.115642070770264
1677513758.3459082,3659776,-7.110881805419922
1677513762.8745382,3665920,-7.100493431091309
1677513764.150423,3667968,-7.099437236785889
1677513766.9507918,3672064,-7.094120502471924
1677513769.7888167,3676160,-7.092335224151611
1677513772.5877597,3680256,-7.087246894836426
1677513778.023867,3688448,-7.089852809906006
1677513780.864505,3692544,-7.087604522705078
1677513789.255311,3704832,-7.099308967590332
1677513792.1549358,3708928,-7.106005668640137
1677513797.8759425,3717120,-7.084136009216309
1677513804.8077722,3727360,-7.086867332458496
1677513810.406824,3735552,-7.089167594909668
1677513814.5250099,3741696,-7.099331855773926
1677513815.8214288,3743744,-7.0955915451049805
1677513818.6204975,3747840,-7.082839012145996
1677513819.9260325,3749888,-7.077563762664795
1677513822.6899068,3753984,-7.074962139129639
1677513824.2140296,3756032,-7.079502582550049
1677513825.4702575,3758080,-7.089844703674316
1677513828.2659938,3762176,-7.111078262329102
1677513829.5535862,3764224,-7.112414360046387
1677513831.0893066,3766272,-7.109727382659912
1677513840.861379,3780608,-7.090139389038086
1677513842.1322327,3782656,-7.097154140472412
1677513843.42111,3784704,-7.107013702392578
1677513844.9681041,3786752,-7.112649917602539
1677513849.0249965,3792896,-7.105264186859131
1677513861.7446258,3811328,-7.09258508682251
1677513867.1614466,3819520,-7.0777082443237305
1677513868.7084491,3821568,-7.075251579284668
1677513869.997629,3823616,-7.072107791900635
1677513871.5289075,3825664,-7.070291042327881
1677513876.9392087,3833856,-7.0687336921691895
1677513878.493939,3835904,-7.067902565002441
1677513881.3800251,3840000,-7.067622661590576
1677513882.690192,3842048,-7.068235397338867
1677513885.5023093,3846144,-7.0793070793151855
1677513889.5651016,3852288,-7.100656032562256
1677513893.6733,3858432,-7.090461254119873
1677513895.2278614,3860480,-7.0885162353515625
1677513897.8251126,3864576,-7.108493328094482
1677513900.6154041,3868672,-7.123260021209717
1677513903.4080877,3872768,-7.133477210998535
1677513910.3766696,3883008,-7.525494575500488
1677513916.1568415,3891200,-7.482324600219727
1677513920.290958,3897344,-7.405377388000488
1677513926.0137312,3905536,-7.300842761993408
1677513928.6416914,3909632,-7.247735023498535
1677513930.1612272,3911680,-7.236681938171387
1677513931.4259133,3913728,-7.229205131530762
1677513935.4824388,3919872,-7.215842247009277
1677513942.6776798,3930112,-7.210710525512695
1677513950.8722296,3942400,-7.160998821258545
1677513952.170007,3944448,-7.1595869064331055
1677513953.7267823,3946496,-7.15610408782959
1677513957.8823237,3952640,-7.128273010253906
1677513961.949134,3958784,-7.1101393699646
1677513966.0088315,3964928,-7.1027374267578125
1677513967.5749886,3966976,-7.099392414093018
1677513973.1639519,3975168,-7.0855255126953125
1677513974.455483,3977216,-7.086080074310303
1677513975.7324803,3979264,-7.092524528503418
1677513980.0292933,3985408,-7.200926780700684
1677513982.6337879,3989504,-7.228518962860107
1677513986.9884958,3995648,-7.177119731903076
1677513988.3302824,3997696,-7.171216011047363
1677513991.2189424,4001792,-7.152218341827393
1677513995.3729758,4007936,-7.110678195953369
1677514001.1673684,4016128,-7.0902276039123535
1677514002.4598136,4018176,-7.088319301605225
1677514004.0228763,4020224,-7.082828521728516
1677514005.3168404,4022272,-7.08147668838501
1677514006.650176,4024320,-7.080088138580322
1677514009.4842076,4028416,-7.0808305740356445
1677514011.060248,4030464,-7.081533432006836
1677514012.3669586,4032512,-7.0827202796936035
1677514013.6623232,4034560,-7.081518173217773
1677514022.1684797,4046848,-7.064012050628662
1677514025.0324197,4050944,-7.063131332397461
1677514027.9456816,4055040,-7.061711311340332
1677514029.2898781,4057088,-7.062219142913818
1677514030.6350987,4059136,-7.063417911529541
1677514032.1684918,4061184,-7.063979625701904
1677514033.4924252,4063232,-7.066417694091797
1677514036.3180957,4067328,-7.069377899169922
1677514039.1205676,4071424,-7.0661725997924805
1677514040.3857799,4073472,-7.064976692199707
1677514044.4894016,4079616,-7.0609588623046875
1677514046.0864875,4081664,-7.06182336807251
1677514050.3040128,4087808,-7.226072788238525
1677514079.978781,4130816,-7.268035411834717
1677514081.2722402,4132864,-7.244212627410889
1677514086.862462,4141056,-7.1851725578308105
1677514088.1396828,4143104,-7.178225994110107
1677514089.6761882,4145152,-7.181605815887451
1677514092.206071,4149248,-7.182376861572266
1677514093.7886925,4151296,-7.181137561798096
1677514096.6746538,4155392,-7.1649675369262695
1677514100.806786,4161536,-7.14833402633667
1677514102.07629,4163584,-7.142228126525879
1677514104.8727639,4167680,-7.135605812072754
1677514106.1534228,4169728,-7.129802703857422
1677514107.6813,4171776,-7.140376567840576
1677514113.0693266,4179968,-7.179222106933594
1677514114.6393938,4182016,-7.171010971069336
1677514117.4946122,4186112,-7.132291793823242
1677514118.757058,4188160,-7.127305507659912
1677514122.8760774,4194304,-7.124457836151123
1677514125.7839,4198400,-7.114093780517578
1677514132.71138,4208640,-7.090941905975342
1677514134.3306034,4210688,-7.087491035461426
1677514135.6352057,4212736,-7.084047317504883
1677514136.9318774,4214784,-7.084132671356201
1677514151.216512,4235264,-7.073044776916504
1677514152.5100508,4237312,-7.071059226989746
1677514155.4273703,4241408,-7.068628787994385
1677514160.7990472,4249600,-7.071463108062744
1677514166.4659853,4257792,-7.0775299072265625
1677514167.7435434,4259840,-7.076760768890381
1677514175.097548,4270080,-7.099423885345459
1677514177.7061067,4274176,-7.101390838623047
1677514179.2830846,4276224,-7.105477809906006
1677514182.0777898,4280320,-7.1260528564453125
1677514183.3793497,4282368,-7.132278919219971
1677514184.6481774,4284416,-7.14195442199707
1677514190.3454673,4292608,-7.234057426452637
1677514191.6216922,4294656,-7.262330532073975
1677514193.150756,4296704,-7.289568901062012
1677514194.4687073,4298752,-7.324329853057861
1677514197.2508512,4302848,-7.371023178100586
1677514201.4204628,4308992,-7.334713459014893
1677514202.9553316,4311040,-7.276699066162109
1677514204.2248566,4313088,-7.265318870544434
1677514205.7456493,4315136,-7.242359638214111
1677514209.8193855,4321280,-7.196497440338135
1677514211.0838225,4323328,-7.207194805145264
1677514216.702657,4331520,-7.212565898895264
1677514217.9754236,4333568,-7.31825065612793
1677514223.601452,4341760,-7.5927839279174805
1677514224.9021032,4343808,-7.541101932525635
1677514227.712392,4347904,-7.47878360748291
1677514228.9705744,4349952,-7.453237533569336
1677514230.4918096,4352000,-7.416444778442383
1677514233.314872,4356096,-7.341104984283447
1677514234.5905268,4358144,-7.320843696594238
1677514244.2684844,4372480,-7.233005523681641
1677514245.5523052,4374528,-7.223296165466309
1677514247.1341114,4376576,-7.209635257720947
1677514251.2978816,4382720,-7.181272029876709
1677514256.98877,4390912,-7.166595935821533
1677514265.2670026,4403200,-7.13538122177124
1677514266.8003752,4405248,-7.133115768432617
1677514272.2982576,4413440,-7.1088151931762695
1677514273.820714,4415488,-7.104654788970947
1677514279.159519,4423680,-7.0917840003967285
1677514280.7038999,4425728,-7.089183807373047
1677514281.9900227,4427776,-7.088538646697998
1677514283.3231814,4429824,-7.088877201080322
1677514293.209631,4444160,-7.080633163452148
1677514298.956903,4452352,-7.082119941711426
1677514301.7509172,4456448,-7.078305721282959
1677514303.0083714,4458496,-7.0755133628845215
1677514312.6874197,4472832,-7.095040798187256
1677514315.490853,4476928,-7.297901630401611
1677514318.342839,4481024,-8.389400482177734
1677514321.1080506,4485120,-9.043746948242188
1677514327.9810975,4495360,-8.181379318237305
1677514334.9559228,4505600,-7.819766521453857
1677514337.4854715,4509696,-7.726438045501709
1677514339.0216117,4511744,-7.666896343231201
1677514340.277002,4513792,-7.623076915740967
1677514344.374429,4519936,-7.496212482452393
1677514348.7822618,4526080,-7.445929527282715
1677514351.6955159,4530176,-7.413334369659424
1677514352.959905,4532224,-7.384194850921631
1677514355.7889187,4536320,-7.348465919494629
1677514357.0637796,4538368,-7.328670978546143
1677514358.5916545,4540416,-7.297339916229248
1677514365.6476421,4550656,-7.22278356552124
1677514366.984433,4552704,-7.204707622528076
1677514368.2353203,4554752,-7.183697700500488
1677514371.0436075,4558848,-7.1355719566345215
1677514373.8680966,4562944,-7.104773044586182
1677514382.3479767,4575232,-7.089172840118408
1677514386.426027,4581376,-7.088561534881592
1677514390.6241055,4587520,-7.082996845245361
1677514394.898249,4593664,-7.074594020843506
1677514397.7232969,4597760,-7.071054458618164
1677514411.5568156,4618240,-7.062562942504883
1677514415.7035236,4624384,-7.087329864501953
1677514417.2412333,4626432,-7.181881904602051
1677514425.460212,4638720,-7.223592758178711
1677514428.294594,4642816,-7.20684289932251
1677514429.5880384,4644864,-7.197386741638184
1677514439.4373317,4659200,-7.134905815124512
1677514442.286959,4663296,-7.118947505950928
1677514447.9995599,4671488,-7.095517635345459
1677514449.2538269,4673536,-7.089784145355225
1677514454.862055,4681728,-7.076112270355225
1677514463.0958064,4694016,-7.066223621368408
1677514464.612474,4696064,-7.065038204193115
1677514465.9223914,4698112,-7.064385890960693
1677514475.685247,4712448,-7.065816402435303
1677514482.5418925,4722688,-7.058783054351807
1677514483.840747,4724736,-7.058537006378174
1677514485.3498933,4726784,-7.058250904083252
1677514488.1570883,4730880,-7.060377597808838
1677514490.7201984,4734976,-7.064943313598633
1677514496.2809393,4743168,-7.070428848266602
1677514497.8229387,4745216,-7.0661091804504395
1677514501.9761071,4751360,-7.059958457946777
1677514508.9041383,4761600,-7.055861949920654
1677514517.1228397,4773888,-7.089314937591553
1677514519.8870268,4777984,-7.107125759124756
1677514523.9931273,4784128,-7.098267555236816
1677514530.9950447,4794368,-7.074507236480713
1677514533.916497,4798464,-7.072329044342041
1677514535.5357342,4800512,-7.0712080001831055
1677514536.8261204,4802560,-7.071683406829834
1677514539.7001266,4806656,-7.072200775146484
1677514540.9709902,4808704,-7.072437286376953
1677514542.4995162,4810752,-7.072250843048096
1677514546.5432866,4816896,-7.064411640167236
1677514547.8022015,4818944,-7.061450481414795
1677514549.320406,4820992,-7.059044361114502
1677514554.7124147,4829184,-7.0641093254089355
1677514557.4875536,4833280,-7.06309700012207
1677514561.5791898,4839424,-7.066442966461182
1677514565.914864,4845568,-7.078794956207275
1677514570.0634277,4851712,-7.0689778327941895
1677514574.1294713,4857856,-7.065543174743652
1677514576.9580317,4861952,-7.066957950592041
1677514583.9202394,4872192,-7.061683654785156
1677514592.2104406,4884480,-7.131080627441406
1677514599.133413,4894720,-7.085243225097656
1677514601.9804718,4898816,-7.079335689544678
1677514604.817188,4902912,-7.074617385864258
1677514606.108298,4904960,-7.073868751525879
1677514607.671418,4907008,-7.072246551513672
1677514608.9718778,4909056,-7.071122646331787
1677514610.4976857,4911104,-7.069234848022461
1677514611.7836242,4913152,-7.0679450035095215
1677514616.0237653,4919296,-7.065182685852051
1677514625.847353,4933632,-7.056500434875488
1677514630.0616267,4939776,-7.058228969573975
1677514631.621449,4941824,-7.058151721954346
1677514635.8698027,4947968,-7.057971954345703
1677514641.5369966,4956160,-7.055951118469238
1677514653.8659127,4974592,-7.088212013244629
1677514658.2314332,4980736,-7.072840690612793
1677514663.6980464,4988928,-7.06251859664917
1677514665.286816,4990976,-7.060530662536621
1677514668.0730176,4995072,-7.064619541168213
1677514669.3349671,4997120,-7.068013668060303
1677514672.1540332,5001216,-7.085048675537109
